,age,education,hours-per-week,workclass_Private,workclass_Public,workclass_Self-emp,marital-status_Married,marital-status_Single,race_Amer-Indian,race_Asian,race_Black,race_Hispanic,race_White,sex_Female,sex_Male,income_<=50K,income_>50K
382,28,4,40,1,0,0,1,0,0,0,0,1,0,0,1,1,0
383,41,14,65,1,0,0,1,0,0,0,0,0,1,0,1,0,1
384,28,9,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
385,46,9,25,0,0,1,1,0,0,0,0,0,1,0,1,1,0
386,32,10,50,1,0,0,1,0,0,0,0,0,1,0,1,1,0
387,41,10,24,0,1,0,0,1,0,0,1,0,0,1,0,1,0
388,24,9,40,1,0,0,0,1,0,0,1,0,0,1,0,1,0
389,33,10,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
390,46,16,60,1,0,0,1,0,0,0,0,0,1,0,1,0,1
391,31,10,40,0,1,0,1,0,0,0,0,0,1,0,1,1,0
392,35,8,50,1,0,0,0,1,0,0,0,0,1,0,1,0,1
393,52,2,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
394,30,7,19,1,0,0,0,1,0,0,0,0,1,1,0,1,0
395,34,7,40,0,1,0,0,1,0,0,1,0,0,0,1,1,0
396,34,9,40,0,1,0,0,1,0,0,0,0,1,1,0,1,0
397,20,10,30,1,0,0,1,0,0,0,0,0,1,0,1,1,0
398,17,7,18,1,0,0,0,1,0,0,0,0,1,0,1,1,0
399,32,13,40,0,1,0,1,0,0,0,0,0,1,1,0,0,1
400,29,9,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
401,33,6,35,1,0,0,0,1,0,0,0,0,1,1,0,1,0
402,25,9,60,1,0,0,1,0,0,0,0,0,1,0,1,1,0
403,36,14,40,0,1,0,0,1,0,0,0,0,1,0,1,1,0
404,23,9,72,1,0,0,0,1,0,0,0,0,1,0,1,1,0
405,63,9,40,0,0,1,1,0,0,0,0,0,1,0,1,0,1
406,47,14,40,0,1,0,1,0,0,0,0,0,1,0,1,1,0
407,40,13,40,0,0,1,1,0,0,0,0,0,1,1,0,1,0
408,30,12,25,1,0,0,1,0,0,0,0,0,1,1,0,0,1
409,27,10,40,1,0,0,0,1,0,1,0,0,0,0,1,1,0
410,33,14,50,1,0,0,1,0,0,0,0,0,1,0,1,0,1
411,34,9,60,0,1,0,0,1,0,0,1,0,0,0,1,1,0
412,34,10,40,0,1,0,0,1,0,0,0,0,1,1,0,1,0
413,23,10,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
414,42,10,40,0,1,0,1,0,0,0,0,0,1,1,0,1,0
415,29,13,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
416,45,9,28,1,0,0,0,1,0,0,0,0,1,1,0,1,0
417,24,9,40,0,1,0,0,1,0,0,0,0,1,0,1,1,0
418,44,10,40,1,0,0,1,0,0,0,0,0,1,0,1,0,1
419,27,5,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
420,20,10,35,1,0,0,0,1,0,0,0,0,1,0,1,1,0
421,44,9,40,1,0,0,1,0,0,0,1,0,0,1,0,1,0
422,51,9,40,1,0,0,1,0,1,0,0,0,0,0,1,1,0
423,20,9,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
424,19,9,40,1,0,0,0,1,0,0,1,0,0,1,0,1,0
425,45,10,55,0,0,1,1,0,0,0,0,0,1,0,1,0,1
426,60,9,40,1,0,0,1,0,0,0,0,0,1,0,1,0,1
427,42,12,40,1,0,0,1,0,0,0,1,0,0,0,1,0,1
428,44,9,40,0,0,1,1,0,0,0,0,0,1,1,0,0,1
429,40,11,40,1,0,0,1,0,0,1,0,0,0,0,1,0,1
430,30,9,40,1,0,0,1,0,0,0,0,0,1,1,0,1,0
431,38,10,50,1,0,0,1,0,0,0,1,0,0,0,1,1,0
432,23,9,60,1,0,0,1,0,0,0,0,0,1,0,1,1,0
433,44,12,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
434,54,9,40,0,1,0,1,0,0,0,1,0,0,0,1,1,0
435,32,13,50,1,0,0,1,0,0,0,0,0,1,0,1,1,0
436,50,2,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
437,24,13,20,1,0,0,0,1,0,0,0,0,1,1,0,1,0
438,37,9,60,1,0,0,1,0,0,0,0,0,1,1,0,1,0
439,52,9,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
440,38,10,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
441,49,14,45,1,0,0,1,0,0,0,0,0,1,0,1,0,1
442,30,13,16,1,0,0,1,0,0,0,0,0,1,1,0,0,1
443,60,10,40,1,0,0,0,1,0,0,0,0,1,0,1,0,1
444,35,9,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
445,30,9,60,1,0,0,0,1,0,0,0,0,1,0,1,1,0
446,67,11,24,1,0,0,0,1,0,0,0,0,1,1,0,1,0
447,46,13,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
448,17,5,6,1,0,0,0,1,0,0,0,0,1,0,1,1,0
449,22,10,30,1,0,0,0,1,0,0,0,0,1,0,1,1,0
450,27,6,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
451,23,9,35,1,0,0,0,1,0,0,0,0,1,1,0,1,0
452,33,12,45,1,0,0,1,0,0,0,0,0,1,0,1,1,0
453,43,10,20,0,0,1,1,0,0,0,0,0,1,0,1,1,0
454,28,13,20,0,1,0,0,1,0,0,0,0,1,0,1,1,0
455,41,9,40,1,0,0,1,0,0,0,0,0,1,1,0,1,0
456,25,10,20,1,0,0,1,0,0,0,1,0,0,1,0,1,0
457,59,9,45,0,1,0,1,0,0,0,0,0,1,0,1,1,0
458,45,13,40,0,1,0,0,1,0,0,0,0,1,1,0,1,0
459,38,13,60,1,0,0,1,0,0,0,0,0,1,0,1,0,1
460,40,9,35,1,0,0,0,1,0,0,0,0,1,1,0,1,0
461,46,9,40,0,1,0,0,1,0,0,0,0,1,0,1,1,0
462,35,12,60,1,0,0,0,1,0,0,0,0,1,1,0,1,0
463,34,9,25,1,0,0,0,1,0,0,0,0,1,1,0,1,0
464,33,13,20,1,0,0,0,1,0,0,0,0,1,0,1,1,0
465,41,9,36,1,0,0,0,1,0,0,0,0,1,1,0,1,0
466,20,10,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
467,23,3,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
468,26,10,35,1,0,0,0,1,0,0,0,0,1,1,0,1,0
469,23,9,40,0,1,0,0,1,0,0,0,0,1,0,1,1,0
470,62,9,40,0,1,0,1,0,0,0,0,0,1,0,1,1,0
471,52,10,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
472,58,10,42,1,0,0,0,1,0,0,0,0,1,1,0,1,0
473,25,13,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
474,24,13,40,1,0,0,0,1,0,0,1,0,0,0,1,1,0
475,19,10,8,1,0,0,0,1,0,0,0,0,1,0,1,1,0
476,43,10,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
477,47,9,40,0,1,0,0,1,0,0,1,0,0,1,0,1,0
478,39,9,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
479,49,11,42,1,0,0,1,0,0,0,0,0,1,0,1,1,0
480,32,11,45,1,0,0,0,1,0,0,0,0,1,0,1,1,0
481,34,10,50,1,0,0,1,0,0,0,0,0,1,0,1,0,1
482,28,9,45,1,0,0,0,1,0,0,0,0,1,0,1,1,0
483,25,10,20,1,0,0,0,1,1,0,0,0,0,1,0,1,0
484,34,13,50,1,0,0,1,0,0,0,0,0,1,0,1,0,1
485,38,13,80,0,0,1,1,0,0,0,0,0,1,0,1,0,1
486,50,9,50,1,0,0,1,0,0,0,0,0,1,0,1,0,1
487,24,10,50,0,1,0,0,1,0,0,1,0,0,0,1,1,0
488,37,10,45,0,1,0,1,0,0,0,0,0,1,0,1,0,1
489,44,10,58,1,0,0,0,1,0,0,0,0,1,0,1,0,1
490,28,10,40,1,0,0,1,0,0,0,0,0,1,1,0,1,0
491,42,13,40,1,0,0,1,0,0,0,0,0,1,0,1,0,1
492,74,10,9,1,0,0,0,1,0,0,0,0,1,1,0,1,0
493,38,9,50,0,0,1,1,0,0,0,0,0,1,0,1,1,0
494,44,14,40,0,0,1,1,0,0,0,0,0,1,0,1,1,0
495,44,7,46,1,0,0,0,1,0,0,0,1,0,1,0,1,0
496,26,9,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
497,36,9,40,1,0,0,1,0,0,0,1,0,0,0,1,1,0
498,41,12,50,1,0,0,1,0,0,0,0,0,1,1,0,0,1
499,67,15,48,1,0,0,1,0,0,0,0,0,1,0,1,0,1
500,39,8,50,0,1,0,1,0,0,0,0,0,1,0,1,1,0
501,57,2,30,1,0,0,1,0,0,0,1,0,0,1,0,1,0
502,29,11,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
503,31,13,45,0,0,1,0,1,0,0,0,0,1,1,0,1,0
504,44,10,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
505,29,16,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
506,30,10,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
507,27,9,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
508,27,10,50,1,0,0,1,0,0,0,0,0,1,0,1,1,0
509,32,9,45,1,0,0,0,1,0,0,0,0,1,1,0,1,0
510,58,6,8,1,0,0,1,0,0,0,0,0,1,1,0,1,0
511,35,10,40,0,1,0,1,0,0,0,0,0,1,0,1,1,0
512,21,9,36,1,0,0,0,1,0,0,0,0,1,0,1,1,0
513,28,10,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
514,46,10,50,0,0,1,0,1,0,0,0,0,1,0,1,1,0
515,36,9,40,0,0,1,0,1,0,0,0,0,1,1,0,1,0
516,72,7,40,1,0,0,1,0,0,0,0,0,1,1,0,1,0
517,35,9,40,1,0,0,1,0,0,0,1,0,0,1,0,1,0
518,33,11,40,0,1,0,0,1,0,0,1,0,0,1,0,0,1
519,69,7,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
520,35,9,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
521,31,9,20,1,0,0,0,1,0,0,0,0,1,1,0,1,0
522,34,9,32,1,0,0,1,0,0,0,0,0,1,1,0,1,0
523,30,7,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
524,28,13,55,1,0,0,0,1,0,0,0,0,1,0,1,1,0
525,54,13,35,1,0,0,1,0,0,0,0,0,1,0,1,0,1
526,47,10,50,1,0,0,1,0,0,0,0,0,1,0,1,0,1
527,24,9,40,1,0,0,0,1,0,0,1,0,0,1,0,1,0
528,52,13,60,0,0,1,1,0,0,0,0,0,1,0,1,0,1
529,20,9,48,1,0,0,0,1,1,0,0,0,0,0,1,1,0
530,43,14,45,0,0,1,1,0,0,0,0,0,1,0,1,1,0
531,45,4,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
532,29,9,35,0,0,1,0,1,0,0,0,0,1,0,1,1,0
533,47,14,42,1,0,0,0,1,0,0,0,0,1,0,1,1,0
534,24,9,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
535,51,9,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
536,17,7,12,1,0,0,0,1,0,0,0,0,1,0,1,1,0
537,37,11,40,1,0,0,1,0,0,0,0,0,1,0,1,0,1
538,27,16,70,1,0,0,0,1,0,0,0,0,1,1,0,1,0
539,29,13,40,1,0,0,1,0,0,0,0,0,1,0,1,0,1
540,36,12,35,0,0,1,0,1,0,0,0,0,1,1,0,1,0
541,58,13,40,0,1,0,0,1,0,0,0,0,1,1,0,1,0
542,26,10,45,0,0,1,1,0,0,0,0,0,1,0,1,1,0
543,57,9,40,1,0,0,1,0,0,0,0,0,1,0,1,0,1
544,59,9,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
545,27,9,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
546,31,13,40,0,0,1,0,1,0,0,0,0,1,0,1,1,0
547,21,10,24,1,0,0,0,1,0,0,0,0,1,1,0,1,0
548,29,10,60,1,0,0,0,1,0,0,0,0,1,0,1,1,0
549,18,7,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
550,52,6,47,1,0,0,1,0,0,0,0,0,1,0,1,0,1
551,57,13,80,0,0,1,0,1,0,0,0,0,1,0,1,1,0
552,38,4,48,1,0,0,0,1,0,0,0,0,1,0,1,0,1
553,31,13,40,1,0,0,1,0,0,0,0,0,1,0,1,0,1
554,23,13,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
555,27,9,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
556,42,15,50,0,0,1,1,0,0,0,0,0,1,0,1,0,1
557,25,10,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
558,49,13,45,1,0,0,0,1,0,0,0,0,1,1,0,1,0
559,32,13,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
560,19,10,28,1,0,0,0,1,0,0,0,0,1,0,1,1,0
561,60,4,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
562,42,5,40,0,1,0,1,0,0,0,0,0,1,0,1,1,0
563,35,12,40,0,0,1,0,1,0,0,0,0,1,0,1,1,0
564,48,9,37,1,0,0,0,1,0,0,1,0,0,1,0,1,0
565,51,14,40,1,0,0,1,0,0,0,0,0,1,0,1,0,1
566,29,9,40,1,0,0,0,1,1,0,0,0,0,0,1,1,0
567,36,9,40,0,1,0,0,1,0,0,1,0,0,0,1,1,0
568,17,6,21,1,0,0,0,1,0,0,0,0,1,1,0,1,0
569,52,14,60,1,0,0,0,1,0,0,0,0,1,1,0,1,0
570,24,9,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
571,24,9,50,1,0,0,1,0,0,0,0,0,1,0,1,1,0
572,26,13,40,0,1,0,0,1,0,0,0,0,1,0,1,1,0
573,27,13,20,1,0,0,0,1,0,0,0,0,1,1,0,1,0
574,39,9,60,1,0,0,0,1,0,0,0,0,1,0,1,1,0
575,30,9,45,1,0,0,1,0,0,0,1,0,0,0,1,1,0
576,50,9,32,0,0,1,1,0,0,0,0,0,1,0,1,1,0
577,52,13,55,0,0,1,1,0,0,0,0,0,1,0,1,1,0
578,46,15,45,1,0,0,1,0,0,0,0,0,1,0,1,0,1
579,23,13,20,1,0,0,0,1,0,0,0,0,1,1,0,1,0
580,45,7,20,1,0,0,1,0,0,0,1,0,0,1,0,1,0
581,65,5,24,1,0,0,1,0,0,0,1,0,0,1,0,1,0
582,29,11,55,1,0,0,1,0,0,0,0,0,1,0,1,1,0
583,47,5,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
584,38,9,60,1,0,0,0,1,0,0,1,0,0,0,1,1,0
585,34,9,45,1,0,0,1,0,0,0,0,0,1,0,1,0,1
586,38,9,64,0,0,1,1,0,0,0,0,0,1,0,1,1,0
587,33,10,40,1,0,0,1,0,0,0,0,0,1,0,1,0,1
588,49,13,26,1,0,0,1,0,0,0,0,0,1,0,1,0,1
589,47,10,40,0,0,1,0,1,0,0,1,0,0,1,0,1,0
590,49,6,40,0,1,0,0,1,0,0,1,0,0,1,0,1,0
591,43,10,60,1,0,0,1,0,0,0,0,0,1,0,1,0,1
592,30,13,40,1,0,0,1,0,0,0,1,0,0,1,0,0,1
593,58,9,60,0,0,1,1,0,0,0,0,0,1,0,1,1,0
594,19,9,14,1,0,0,0,1,0,0,0,0,1,1,0,1,0
595,21,13,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
596,33,13,60,1,0,0,1,0,0,0,0,0,1,0,1,0,1
597,47,3,50,0,0,1,1,0,0,0,0,0,1,0,1,1,0
598,52,16,60,0,0,1,1,0,0,0,0,0,1,0,1,0,1
599,26,9,55,1,0,0,0,1,0,0,0,0,1,0,1,1,0
600,60,9,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
601,21,10,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
602,36,10,50,1,0,0,1,0,0,0,0,0,1,0,1,0,1
603,31,10,45,1,0,0,1,0,0,0,0,0,1,0,1,1,0
604,50,16,40,0,0,1,0,1,0,0,0,0,1,0,1,0,1
605,31,9,40,0,1,0,0,1,0,0,0,0,1,1,0,1,0
606,71,9,15,1,0,0,1,0,0,0,0,0,1,0,1,1,0
607,30,13,40,0,1,0,1,0,0,0,0,0,1,0,1,0,1
608,20,10,20,1,0,0,0,1,0,0,0,0,1,0,1,1,0
609,24,9,50,1,0,0,0,1,0,0,0,0,1,0,1,1,0
610,35,16,40,1,0,0,1,0,0,1,0,0,0,0,1,0,1
611,38,10,45,0,1,0,0,1,0,0,0,0,1,1,0,1,0
612,27,9,32,1,0,0,0,1,0,0,0,0,1,1,0,1,0
613,29,10,40,0,1,0,0,1,0,1,0,0,0,1,0,1,0
614,34,9,45,1,0,0,1,0,0,0,0,0,1,0,1,1,0
615,44,4,35,1,0,0,1,0,0,0,0,0,1,0,1,1,0
616,43,9,40,1,0,0,1,0,0,0,0,0,1,0,1,0,1
617,44,8,40,0,0,1,1,0,0,0,1,0,0,0,1,0,1
618,38,14,60,1,0,0,0,1,0,0,0,0,1,0,1,1,0
619,27,10,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
620,43,14,38,0,1,0,0,1,0,0,0,0,1,0,1,1,0
621,20,10,25,1,0,0,0,1,0,0,0,0,1,1,0,1,0
622,42,12,40,1,0,0,0,1,0,0,0,0,1,1,0,0,1
623,27,10,40,0,1,0,1,0,0,0,0,0,1,0,1,1,0
624,42,9,40,1,0,0,1,0,0,0,1,0,0,0,1,0,1
625,24,5,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
626,48,10,40,0,1,0,0,1,0,0,0,0,1,0,1,1,0
627,17,7,10,0,0,1,0,1,0,0,0,0,1,0,1,1,0
628,33,13,40,1,0,0,1,0,0,0,0,0,1,0,1,0,1
629,50,9,50,0,0,1,1,0,0,0,0,0,1,0,1,0,1
630,22,9,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
631,17,8,16,1,0,0,0,1,0,0,0,0,1,0,1,1,0
632,32,10,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
633,31,9,45,1,0,0,0,1,0,0,0,0,1,0,1,1,0
634,58,9,50,0,0,1,1,0,0,0,0,0,1,0,1,1,0
635,29,9,48,0,1,0,0,1,0,0,0,0,1,0,1,1,0
636,37,11,40,1,0,0,1,0,0,0,0,0,1,0,1,0,1
637,34,9,40,0,0,1,1,0,0,0,0,0,1,0,1,0,1
638,23,10,40,0,1,0,0,1,0,0,1,0,0,0,1,1,0
639,18,7,5,0,1,0,0,1,0,0,0,0,1,1,0,1,0
640,34,9,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
641,45,13,55,0,1,0,1,0,0,0,0,0,1,1,0,1,0
642,41,14,35,1,0,0,0,1,0,0,0,0,1,0,1,1,0
643,26,9,30,1,0,0,0,1,0,0,0,0,1,0,1,1,0
644,54,10,40,0,1,0,1,0,0,0,0,0,1,0,1,1,0
645,24,10,45,1,0,0,0,1,0,0,1,0,0,1,0,1,0
646,42,10,50,1,0,0,1,0,0,0,0,0,1,0,1,1,0
647,20,10,20,1,0,0,0,1,0,0,0,0,1,0,1,1,0
648,23,13,20,0,1,0,0,1,0,0,0,0,1,1,0,1,0
649,35,14,60,1,0,0,0,1,0,0,0,0,1,0,1,0,1
650,38,14,40,1,0,0,1,0,0,0,0,0,1,0,1,0,1
651,30,13,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
652,19,9,20,1,0,0,0,1,0,0,0,0,1,1,0,1,0
653,36,13,50,0,1,0,0,1,0,0,0,0,1,0,1,1,0
654,31,13,40,1,0,0,1,0,0,0,0,0,1,1,0,1,0
655,21,10,30,1,0,0,0,1,0,0,0,0,1,0,1,1,0
656,31,10,40,0,0,1,1,0,0,0,0,0,1,0,1,1,0
657,46,16,65,1,0,0,0,1,0,0,0,0,1,1,0,0,1
658,44,13,50,1,0,0,0,1,0,0,0,0,1,1,0,0,1
659,40,8,40,1,0,0,1,0,0,0,1,0,0,0,1,1,0
660,45,10,40,1,0,0,0,1,0,0,1,0,0,0,1,1,0
661,60,9,35,1,0,0,1,0,0,0,0,0,1,0,1,1,0
662,18,7,25,1,0,0,0,1,0,0,0,0,1,0,1,1,0
663,28,13,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
664,36,10,40,1,0,0,0,1,0,0,1,0,0,1,0,1,0
665,36,13,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
666,40,11,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
667,36,13,35,0,1,0,0,1,0,0,0,0,1,1,0,1,0
668,31,9,40,1,0,0,0,1,0,0,1,0,0,1,0,1,0
669,33,9,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
670,19,9,40,0,1,0,0,1,0,0,0,0,1,1,0,1,0
671,22,10,15,1,0,0,0,1,0,0,0,0,1,1,0,1,0
672,34,13,45,1,0,0,1,0,0,0,0,0,1,0,1,0,1
673,33,9,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
674,41,9,60,1,0,0,1,0,0,0,0,0,1,0,1,1,0
675,29,13,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
676,50,9,42,0,1,0,1,0,0,0,0,0,1,0,1,0,1
677,42,13,45,1,0,0,1,0,0,0,0,0,1,0,1,0,1
678,43,13,40,1,0,0,0,1,0,0,0,0,1,0,1,0,1
679,44,9,40,1,0,0,1,0,0,0,0,0,1,1,0,1,0
680,20,10,20,1,0,0,0,1,0,0,0,0,1,1,0,1,0
681,31,9,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
682,65,7,59,0,0,1,1,0,0,0,0,0,1,0,1,0,1
683,23,10,24,1,0,0,0,1,0,0,0,0,1,1,0,1,0
684,55,10,40,1,0,0,0,1,0,1,0,0,0,1,0,1,0
685,26,11,45,1,0,0,1,0,0,0,0,0,1,0,1,1,0
686,25,11,15,1,0,0,0,1,0,0,0,0,1,1,0,1,0
687,35,10,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
688,36,10,36,1,0,0,0,1,0,0,1,0,0,1,0,1,0
689,43,13,50,0,1,0,1,0,0,0,0,0,1,0,1,1,0
690,56,9,20,1,0,0,1,0,0,0,1,0,0,1,0,1,0
691,42,13,40,1,0,0,1,0,0,0,0,0,1,0,1,0,1
692,19,10,25,1,0,0,0,1,0,0,0,0,1,1,0,1,0
693,55,9,72,0,0,1,1,0,0,0,0,0,1,0,1,1,0
694,42,14,50,1,0,0,0,1,0,0,0,0,1,1,0,0,1
695,26,11,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
696,17,8,20,1,0,0,0,1,0,0,0,0,1,0,1,1,0
697,42,13,40,0,1,0,1,0,0,0,0,0,1,1,0,0,1
698,55,9,40,1,0,0,1,0,0,0,0,0,1,0,1,0,1
699,32,10,40,1,0,0,0,1,0,0,1,0,0,1,0,1,0
700,29,7,40,1,0,0,0,1,0,0,1,0,0,0,1,1,0
701,46,13,37,0,1,0,1,0,0,0,0,0,1,0,1,1,0
702,29,13,40,0,1,0,1,0,0,0,0,0,1,0,1,0,1
703,22,13,20,1,0,0,0,1,0,0,0,0,1,0,1,1,0
704,58,6,40,0,0,1,1,0,0,0,0,0,1,0,1,1,0
705,23,9,50,1,0,0,0,1,0,0,0,0,1,0,1,1,0
706,39,9,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
707,27,11,38,1,0,0,0,1,0,0,0,0,1,0,1,1,0
708,54,9,40,1,0,0,1,0,0,0,0,0,1,0,1,0,1
709,33,13,45,0,1,0,0,1,0,0,0,0,1,1,0,1,0
710,46,9,40,0,1,0,1,0,0,0,0,0,1,1,0,0,1
711,37,9,40,1,0,0,0,1,0,0,1,0,0,0,1,1,0
712,36,9,18,1,0,0,0,1,0,0,0,0,1,1,0,1,0
713,59,9,38,0,1,0,1,0,0,0,0,0,1,1,0,0,1
714,34,9,40,0,1,0,0,1,0,0,0,0,1,0,1,1,0
715,53,16,70,0,0,1,1,0,0,0,0,0,1,0,1,0,1
716,51,13,55,1,0,0,0,1,0,0,0,0,1,0,1,0,1
717,32,6,42,1,0,0,0,1,0,0,0,0,1,1,0,1,0
718,31,10,40,0,1,0,1,0,0,0,0,0,1,0,1,1,0
719,22,10,30,1,0,0,1,0,0,0,0,0,1,1,0,1,0
720,47,13,50,0,0,1,0,1,0,0,0,0,1,1,0,1,0
721,32,9,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
722,26,10,38,1,0,0,0,1,0,0,0,0,1,1,0,1,0
723,37,3,32,1,0,0,0,1,0,0,0,0,1,0,1,1,0
724,31,9,55,1,0,0,0,1,0,0,0,0,1,0,1,1,0
725,37,11,24,1,0,0,1,0,0,0,0,0,1,1,0,0,1
726,55,9,38,1,0,0,0,1,0,0,0,0,1,0,1,1,0
727,23,11,56,0,1,0,0,1,0,0,0,0,1,0,1,1,0
728,36,10,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
729,34,14,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
730,43,13,50,1,0,0,1,0,0,0,0,0,1,0,1,0,1
731,54,10,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
732,43,10,40,0,1,0,1,0,0,0,0,0,1,0,1,1,0
733,28,11,42,1,0,0,0,1,0,0,0,0,1,1,0,1,0
734,40,11,50,1,0,0,1,0,0,0,0,0,1,0,1,0,1
735,41,10,60,0,0,1,1,0,0,0,0,0,1,0,1,1,0
736,40,13,55,1,0,0,0,1,0,0,0,1,0,1,0,0,1
737,42,10,38,1,0,0,0,1,0,0,1,0,0,1,0,1,0
738,61,9,50,0,0,1,1,0,0,0,0,0,1,0,1,1,0
739,18,8,30,1,0,0,0,1,0,0,0,0,1,0,1,1,0
740,48,11,50,1,0,0,1,0,0,0,0,0,1,0,1,0,1
741,41,13,40,0,0,1,1,0,0,0,0,0,1,0,1,1,0
742,23,9,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
743,60,9,60,1,0,0,1,0,0,0,0,0,1,0,1,0,1
744,22,10,20,1,0,0,0,1,0,0,1,0,0,0,1,1,0
745,61,9,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
746,25,9,40,1,0,0,0,1,0,0,1,0,0,0,1,1,0
747,46,14,35,1,0,0,0,1,0,0,0,0,1,0,1,0,1
748,43,13,40,1,0,0,1,0,0,0,0,0,1,0,1,0,1
749,43,12,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
750,24,9,30,1,0,0,0,1,0,0,1,0,0,0,1,1,0
751,68,7,20,0,0,1,0,1,0,0,0,0,1,0,1,1,0
752,31,9,38,1,0,0,0,1,0,0,0,0,1,1,0,1,0
753,17,7,20,1,0,0,0,1,0,0,0,0,1,1,0,1,0
754,32,9,48,1,0,0,1,0,0,0,0,0,1,0,1,0,1
755,33,13,47,1,0,0,1,0,0,0,0,0,1,0,1,0,1
756,64,13,40,1,0,0,1,0,0,0,0,0,1,0,1,0,1
757,20,9,30,1,0,0,0,1,0,0,0,0,1,0,1,1,0
758,30,9,36,1,0,0,0,1,0,0,0,0,1,1,0,1,0
759,43,10,45,1,0,0,0,1,0,0,0,0,1,0,1,1,0
760,22,10,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
761,17,6,20,1,0,0,0,1,0,0,0,0,1,0,1,1,0
762,47,9,75,0,0,1,1,0,0,0,0,0,1,1,0,1,0
763,41,11,60,1,0,0,0,1,0,0,0,0,1,1,0,1,0
764,56,10,50,1,0,0,1,0,0,0,0,0,1,0,1,0,1
765,64,9,45,1,0,0,1,0,0,0,0,0,1,0,1,1,0
766,47,9,50,1,0,0,1,0,0,0,0,0,1,0,1,0,1
